2019,Jose6792,matematica,2.1
2023,Maria1577,matematica,2.1
2010,Ana4682,portugues,2.1
2019,Julia5274,matematica,2.1
2023,Pedro7377,geografia,2.1
2018,Joao6839,geografia,2.1
2019,Camila724,geografia,2.1
2014,Ana5044,portugues,2.1
2023,Carlos5658,geografia,2.1
2023,Carlos612,geografia,2.1
2023,Joao1870,portugues,2.1
2010,Pedro5478,portugues,2.1
2010,Carlos6962,matematica,2.1
2020,Joao5027,geografia,2.1
2017,Joao8398,matematica,2.1
2015,Carlos4897,portugues,2.1
2019,Patricia1353,geografia,2.1
2019,Ana703,matematica,2.1
2018,Pedro6095,matematica,2.1
2017,Carlos592,matematica,2.1
2021,Pedro5795,portugues,2.1
2016,Camila727,portugues,2.1
2017,Patricia3935,matematica,2.1
2016,Carlos7731,portugues,2.1
2014,Bruno484,portugues,2.1
2017,Jose4578,geografia,2.1
2016,Bruno1371,geografia,2.1
2019,Camila1691,portugues,2.1
2013,Joao7260,geografia,2.1
2011,Joao5106,geografia,2.1
2014,Jose6745,geografia,2.1
2014,Patricia9930,geografia,2.1
2023,Bruno4432,matematica,2.1
2012,Pedro7727,portugues,2.1
2013,Camila9858,geografia,2.1
2012,Bruno63,geografia,2.1
2010,Bruno8544,portugues,2.1
2021,Carlos2074,geografia,2.1
2018,Jose7578,geografia,2.1
2022,Pedro4422,geografia,2.1
2012,Maria634,portugues,2.1
2012,Jose5090,geografia,2.1
2020,Jose2697,matematica,2.1
2015,Carlos7579,geografia,2.1
2013,Pedro8757,portugues,2.1
2015,Julia2044,geografia,2.1
2023,Ana3177,portugues,2.1
2012,Maria8462,portugues,2.1
2013,Julia9281,portugues,2.1
2018,Carlos5399,geografia,2.1
2016,Maria7919,portugues,2.1
2019,Camila1313,portugues,2.1
2014,Carlos7664,matematica,2.1
2015,Joao9161,geografia,2.1
2022,Joao2523,geografia,2.1
2011,Patricia963,portugues,2.1
2018,Patricia388,matematica,2.1
2013,Jose9964,geografia,2.1
2020,Julia1995,geografia,2.1
2017,Patricia837,portugues,2.1
2011,Ana3308,matematica,2.1
2019,Bruno6920,geografia,2.1
2013,Patricia1928,portugues,2.1
2017,Patricia92,geografia,2.1
2017,Julia8831,geografia,2.1
2022,Jose8571,geografia,2.1
2011,Carlos5263,portugues,2.1
2012,Pedro1537,matematica,2.1
2013,Ana9616,matematica,2.1
2015,Patricia6639,portugues,2.1
2010,Maria5214,geografia,2.1
2014,Julia6731,portugues,2.1
2010,Pedro2220,portugues,2.1
2018,Bruno7998,geografia,2.1
2015,Camila6451,matematica,2.1
2013,Maria8353,geografia,2.1
2012,Ana222,portugues,2.1
2019,Patricia296,portugues,2.1
2013,Joao7008,portugues,2.1
2021,Julia9444,geografia,2.1
2012,Jose7502,matematica,2.1
2023,Pedro6591,portugues,2.1
2010,Jose1040,matematica,2.1
2015,Camila2227,matematica,2.1
2010,Carlos402,matematica,2.1
2014,Patricia134,portugues,2.1
2015,Patricia1357,portugues,2.1
2019,Camila1064,matematica,2.1
2019,Patricia2333,geografia,2.1
2017,Jose6770,geografia,2.1
2017,Joao4983,portugues,2.1
2012,Jose1009,geografia,2.1
2019,Joao6554,geografia,2.1
2023,Joao940,matematica,2.1
2015,Pedro1519,portugues,2.1
2020,Ana6733,portugues,2.1
2017,Julia7339,portugues,2.1
2013,Ana3563,portugues,2.1
2016,Julia8376,geografia,2.1
2014,Jose4168,matematica,2.1
2010,Camila4033,portugues,2.1
2017,Camila7907,portugues,2.1
2015,Camila9472,geografia,2.1
2016,Carlos5816,matematica,2.1
2021,Carlos6301,geografia,2.1
2018,Julia9479,matematica,2.1
2022,Camila5569,geografia,2.1
2020,Bruno2292,matematica,2.1
2018,Camila2565,geografia,2.1
2016,Ana4902,geografia,2.1
2015,Bruno5195,geografia,2.1
2019,Camila1385,portugues,2.1
2021,Julia6551,portugues,2.1
2014,Julia4438,matematica,2.1
2015,Julia2284,portugues,2.1
2020,Joao755,portugues,2.1
2013,Pedro3090,geografia,2.1
2018,Patricia1541,geografia,2.1
2012,Jose3792,matematica,2.1
2022,Pedro4154,matematica,2.1
2011,Jose6971,matematica,2.1
2019,Julia3697,portugues,2.1
2017,Patricia3901,portugues,2.1
2019,Patricia2141,matematica,2.1
2015,Camila1890,matematica,2.1
2011,Ana8476,portugues,2.1
2016,Camila5244,matematica,2.1
2013,Ana3261,portugues,2.1
2011,Maria6347,geografia,2.1
2021,Ana6633,geografia,2.1
2013,Jose2979,matematica,2.1
2023,Ana3262,matematica,2.1
2023,Pedro240,geografia,2.1
2010,Maria9843,geografia,2.1
2023,Ana8523,geografia,2.1
2016,Maria5325,matematica,2.1
2019,Camila2576,geografia,2.1
2017,Julia2888,matematica,2.1
2023,Carlos7435,geografia,2.1
2017,Camila2240,geografia,2.1
2018,Camila5665,matematica,2.1
2017,Julia9541,matematica,2.1
2020,Julia6935,portugues,2.1
2011,Ana6751,matematica,2.1
2018,Jose1505,portugues,2.1
2011,Bruno9425,geografia,2.1
2023,Jose2099,matematica,2.1
2017,Maria8129,matematica,2.1
2013,Julia9328,geografia,2.1
2017,Pedro9053,portugues,2.1
2012,Joao7626,portugues,2.1
2014,Patricia8723,matematica,2.1
2023,Patricia3856,matematica,2.1
2017,Bruno9762,portugues,2.1
2012,Maria308,matematica,2.1
2012,Camila7524,matematica,2.1
2015,Bruno1205,portugues,2.1
2020,Julia4317,matematica,2.1
2015,Patricia1149,matematica,2.1
2017,Julia106,geografia,2.1
2017,Jose6933,geografia,2.1
2018,Jose7846,portugues,2.1
2010,Julia32,portugues,2.1
2010,Pedro7370,geografia,2.1
2010,Carlos1970,matematica,2.1
2012,Bruno4357,portugues,2.1
2012,Bruno4900,portugues,2.1
2011,Maria3830,geografia,2.1
2015,Bruno9016,matematica,2.1
2020,Maria4571,geografia,2.1
2021,Joao8334,portugues,2.1
2013,Joao6247,portugues,2.1
2014,Pedro298,geografia,2.1
2018,Maria7818,matematica,2.1
2021,Maria2804,geografia,2.1
2014,Jose4008,geografia,2.1
2011,Joao455,portugues,2.1
2020,Julia9186,matematica,2.1
2022,Jose6472,portugues,2.1
2016,Carlos9560,geografia,2.1
2017,Julia9345,geografia,2.1
2017,Pedro9412,matematica,2.1
2012,Julia9117,matematica,2.1
2011,Patricia9722,geografia,2.1
2010,Bruno6176,geografia,2.1
2022,Pedro5683,portugues,2.1
2020,Patricia5461,geografia,2.1
2019,Julia588,geografia,2.1
2020,Jose530,portugues,2.1
2015,Jose7997,matematica,2.1
2018,Carlos4373,geografia,2.1
2010,Carlos2984,matematica,2.1
2010,Julia1899,matematica,2.1
2016,Pedro9777,geografia,2.1
2018,Camila3412,portugues,2.1
2013,Maria2947,matematica,2.1
2015,Carlos1123,geografia,2.1
2011,Joao868,geografia,2.1
2017,Julia7557,portugues,2.1
2023,Julia2228,portugues,2.1
2020,Maria5978,geografia,2.1
2022,Maria1279,portugues,2.1
2016,Julia8148,portugues,2.1
2014,Camila9837,portugues,2.1
2023,Julia2539,geografia,2.1
2014,Joao9285,matematica,2.1
2019,Bruno8906,matematica,2.1
2015,Ana5502,portugues,2.1
2022,Pedro4745,geografia,2.1
2016,Patricia5807,portugues,2.1
2021,Jose658,geografia,2.1
2020,Ana2011,geografia,2.1
2012,Pedro4214,matematica,2.1
2013,Patricia1923,geografia,2.1
2023,Pedro3204,portugues,2.1
2015,Jose2100,matematica,2.1
2023,Patricia1590,matematica,2.1
2018,Jose5349,matematica,2.1
2013,Camila5049,portugues,2.1
2018,Camila1686,geografia,2.1
2016,Camila3329,matematica,2.1
2022,Carlos7982,portugues,2.1
2010,Bruno4863,portugues,2.1
2016,Maria2354,geografia,2.1
2021,Carlos2618,geografia,2.1
2010,Patricia402,geografia,2.1
2018,Julia4388,geografia,2.1
2019,Maria3058,matematica,2.1
2017,Ana1641,portugues,2.1
2011,Joao4651,geografia,2.1
2017,Camila8531,matematica,2.1
2015,Carlos5,geografia,2.1
2010,Patricia7708,matematica,2.1
2020,Joao4396,geografia,2.1
2014,Bruno3554,geografia,2.1
2023,Carlos4151,portugues,2.1
2018,Jose7838,matematica,2.1
2016,Jose2946,matematica,2.1
2012,Camila9266,geografia,2.1
2021,Maria9502,geografia,2.1
2011,Julia6635,matematica,2.1
2018,Maria519,portugues,2.1
2017,Pedro4554,matematica,2.1
2014,Ana2215,matematica,2.1
2017,Joao6545,matematica,2.1
2015,Ana1198,matematica,2.1
2013,Pedro4102,geografia,2.1
2013,Julia16,geografia,2.1
2012,Camila1819,geografia,2.1
2014,Ana1289,portugues,2.1
2020,Bruno7322,matematica,2.1
2022,Carlos5353,portugues,2.1
2017,Camila6605,geografia,2.1
2011,Julia9604,portugues,2.1
2017,Julia8866,matematica,2.1
2017,Carlos2088,portugues,2.1
2020,Bruno5190,portugues,2.1
2018,Maria8870,matematica,2.1
2019,Joao576,matematica,2.1
2017,Pedro9809,portugues,2.1
2021,Joao7387,geografia,2.1
2020,Bruno7257,portugues,2.1
2022,Camila96,portugues,2.1
2017,Maria4401,matematica,2.1
2021,Pedro3854,matematica,2.1
2021,Patricia2453,geografia,2.1
2019,Carlos6282,matematica,2.1
2016,Patricia440,geografia,2.1
2011,Maria7746,portugues,2.1
2010,Camila1263,geografia,2.1
2013,Carlos725,geografia,2.1
2023,Camila8560,portugues,2.1
2019,Bruno218,geografia,2.1
2010,Julia9295,portugues,2.1
2022,Pedro3988,portugues,2.1
2020,Julia7076,geografia,2.1
2011,Ana9584,portugues,2.1
2012,Julia4565,matematica,2.1
2018,Jose1830,portugues,2.1
2016,Pedro7582,geografia,2.1
2017,Julia6084,portugues,2.1
2010,Patricia1805,matematica,2.1
2015,Patricia1742,portugues,2.1
2013,Camila8045,matematica,2.1
2012,Carlos1746,portugues,2.1
2021,Pedro3484,portugues,2.1
2018,Joao3714,matematica,2.1
2017,Pedro9218,portugues,2.1
2016,Carlos6947,portugues,2.1
2010,Carlos8048,portugues,2.1
2010,Pedro1889,portugues,2.1
2013,Camila9627,portugues,2.1
2011,Maria8201,matematica,2.1
2021,Pedro238,matematica,2.1
2013,Ana3612,portugues,2.1
2011,Ana937,geografia,2.1
2011,Maria2243,matematica,2.1
2012,Pedro8373,geografia,2.1
2017,Carlos6032,geografia,2.1
2020,Carlos9710,portugues,2.1
2020,Julia1721,matematica,2.1
2011,Camila1442,geografia,2.1
2020,Bruno3908,matematica,2.1
2011,Joao1625,geografia,2.1
2022,Julia1287,portugues,2.1
2017,Jose1183,portugues,2.1
2016,Camila2756,matematica,2.1
2020,Camila7936,portugues,2.1
2015,Ana2265,portugues,2.1
2010,Ana6210,geografia,2.1
2022,Ana4982,geografia,2.1
2012,Carlos2522,geografia,2.1
2013,Bruno8333,matematica,2.1
2019,Camila7672,geografia,2.1
2018,Maria7327,geografia,2.1
2023,Patricia7060,matematica,2.1
2014,Camila4825,geografia,2.1
2019,Pedro3089,portugues,2.1
2021,Joao2887,matematica,2.1
2012,Julia1213,matematica,2.1
2020,Patricia1676,portugues,2.1
2023,Ana4127,portugues,2.1
2013,Joao5539,geografia,2.1
2020,Pedro2069,geografia,2.1
2021,Bruno6876,portugues,2.1
2021,Joao285,portugues,2.1
2015,Bruno7112,portugues,2.1
2010,Patricia4139,portugues,2.1
2011,Bruno7637,geografia,2.1
2013,Pedro3891,geografia,2.1
2022,Jose6818,portugues,2.1
2019,Pedro849,portugues,2.1
2015,Pedro7317,matematica,2.1
2023,Julia2610,portugues,2.1
2020,Carlos4256,matematica,2.1
2018,Camila7888,matematica,2.1
2018,Ana5861,portugues,2.1
2020,Pedro7561,matematica,2.1
2017,Ana4502,matematica,2.1
2016,Ana5766,matematica,2.1
2023,Jose1595,matematica,2.1
2011,Carlos8154,matematica,2.1
2013,Bruno8938,geografia,2.1
2022,Ana1649,matematica,2.1
2022,Maria9809,matematica,2.1
2016,Maria8402,portugues,2.1
2023,Carlos2417,matematica,2.1
2015,Carlos379,geografia,2.1
2012,Ana94,matematica,2.1
2023,Patricia9266,portugues,2.1
2018,Ana1147,geografia,2.1
2014,Bruno268,portugues,2.1
2014,Ana160,matematica,2.1
2022,Joao5501,geografia,2.1
2023,Ana1103,matematica,2.1
2017,Joao236,geografia,2.1
2019,Julia7554,geografia,2.1
2011,Ana6962,matematica,2.1
2019,Patricia4178,matematica,2.1
2013,Joao6729,portugues,2.1
2019,Julia8085,portugues,2.1
2023,Camila8036,portugues,2.1
2015,Pedro6121,matematica,2.1
2020,Pedro5182,geografia,2.1
2012,Pedro2236,portugues,2.1
2022,Ana7211,matematica,2.1
2015,Pedro613,matematica,2.1
2011,Bruno3925,geografia,2.1
2019,Ana3036,matematica,2.1
2023,Maria7827,portugues,2.1
2018,Maria674,geografia,2.1
2016,Patricia1477,matematica,2.1
2010,Pedro6912,matematica,2.1
2010,Carlos7946,portugues,2.1
2016,Joao6639,matematica,2.1
2013,Carlos1259,portugues,2.1
2022,Carlos7166,matematica,2.1
2015,Pedro9808,matematica,2.1
2015,Bruno9366,geografia,2.1
2016,Bruno169,portugues,2.1
2019,Julia2165,portugues,2.1
2018,Camila1071,portugues,2.1
2012,Joao2700,geografia,2.1
2014,Maria2133,matematica,2.1
2020,Pedro4018,matematica,2.1
2023,Ana2218,portugues,2.1
2021,Patricia1488,matematica,2.1
2019,Jose698,portugues,2.1
2017,Joao5117,portugues,2.1
2017,Bruno7646,geografia,2.1
2022,Ana5993,geografia,2.1
2019,Julia3369,matematica,2.1
2018,Maria6131,geografia,2.1
2014,Patricia8536,geografia,2.1
2011,Camila7092,matematica,2.1
2013,Bruno3548,portugues,2.1
2021,Patricia1858,matematica,2.1
2023,Camila2729,matematica,2.1
2011,Jose9128,matematica,2.1
2021,Pedro4103,geografia,2.1
2019,Carlos6574,geografia,2.1
2022,Camila5039,portugues,2.1
2011,Pedro9455,matematica,2.1
2018,Ana9694,portugues,2.1
2010,Pedro1461,portugues,2.1
2014,Pedro8679,portugues,2.1
2010,Jose5019,portugues,2.1
2011,Maria51,geografia,2.1
2019,Julia4821,portugues,2.1
2019,Patricia1519,matematica,2.1
2011,Bruno2293,portugues,2.1
2011,Bruno2704,geografia,2.1
2012,Jose7223,geografia,2.1
2014,Carlos984,geografia,2.1
2019,Carlos9778,geografia,2.1
2010,Bruno7885,matematica,2.1
2012,Maria999,matematica,2.1
2015,Camila1988,matematica,2.1
2022,Jose6219,portugues,2.1
2014,Maria5817,matematica,2.1
2011,Maria3236,geografia,2.1
2023,Carlos5315,geografia,2.1
2019,Patricia7432,portugues,2.1
2020,Jose8033,portugues,2.1
2020,Jose1471,geografia,2.1
2012,Bruno8386,matematica,2.1
2019,Maria2015,matematica,2.1
2015,Maria8332,portugues,2.1
2020,Pedro8730,portugues,2.1
2011,Jose9793,portugues,2.1
2020,Patricia2351,matematica,2.1
2014,Ana4930,matematica,2.1
2019,Carlos2129,portugues,2.1
2011,Camila157,portugues,2.1
2021,Patricia9410,matematica,2.1
2012,Pedro3933,matematica,2.1
2019,Camila1450,geografia,2.1
2022,Carlos1765,portugues,2.1
2014,Bruno5,matematica,2.1
2012,Jose8746,portugues,2.1
2012,Carlos6313,geografia,2.1
2023,Pedro3240,geografia,2.1
2021,Pedro5424,geografia,2.1
2020,Julia5912,matematica,2.1
2014,Ana9975,matematica,2.1
2022,Patricia8230,matematica,2.1
2010,Patricia4610,matematica,2.1
2017,Maria482,geografia,2.1
2023,Maria9851,portugues,2.1
2017,Patricia3782,matematica,2.1
2016,Maria1521,matematica,2.1
2016,Pedro6953,geografia,2.1
2013,Carlos8104,portugues,2.1
2018,Jose6441,geografia,2.1
2018,Carlos1779,matematica,2.1
2016,Patricia694,portugues,2.1
2022,Pedro863,geografia,2.1
2018,Julia3113,geografia,2.1
2010,Patricia4927,portugues,2.1
2018,Camila4778,matematica,2.1
2014,Camila1065,geografia,2.1
2012,Carlos756,geografia,2.1
2018,Carlos9872,portugues,2.1
2014,Ana2606,geografia,2.1
2011,Patricia1200,portugues,2.1
2023,Ana8396,matematica,2.1
2020,Maria5160,matematica,2.1
2012,Patricia7770,matematica,2.1
2017,Julia1463,portugues,2.1
2014,Pedro6892,matematica,2.1
2022,Joao4702,matematica,2.1
2011,Patricia83,matematica,2.1
2013,Bruno986,portugues,2.1
2021,Carlos404,matematica,2.1
2020,Camila2506,matematica,2.1
2012,Pedro991,portugues,2.1
2019,Camila1655,portugues,2.1
2014,Pedro5042,matematica,2.1
2023,Julia4922,matematica,2.1
2023,Patricia7618,geografia,2.1
2013,Ana3966,matematica,2.1
2023,Bruno9446,matematica,2.1
2021,Carlos620,matematica,2.1
2012,Patricia3598,portugues,2.1
2018,Ana3255,portugues,2.1
2018,Julia4742,geografia,2.1
2016,Joao9759,geografia,2.1
2021,Bruno2268,matematica,2.1
2017,Ana7890,geografia,2.1
2019,Patricia5177,matematica,2.1
2011,Julia2931,matematica,2.1
2015,Jose6520,geografia,2.1
2013,Jose4235,geografia,2.1
2020,Camila4587,geografia,2.1
2014,Camila7619,geografia,2.1
2012,Joao2223,portugues,2.1
2015,Joao3608,matematica,2.1
2014,Bruno4763,geografia,2.1
2021,Carlos7184,portugues,2.1
2011,Julia1984,portugues,2.1
2010,Maria3443,matematica,2.1
2014,Bruno6744,matematica,2.1
2012,Jose3215,portugues,2.1
2017,Carlos1204,geografia,2.1
2022,Bruno9172,matematica,2.1
2010,Maria6240,geografia,2.1
2022,Camila13,matematica,2.1
2022,Ana6209,portugues,2.1
2018,Jose4980,portugues,2.1
2021,Ana848,matematica,2.1
2011,Camila3271,matematica,2.1
2011,Camila3494,portugues,2.1
2015,Julia6742,portugues,2.1
2016,Patricia9868,geografia,2.1
2020,Patricia4691,geografia,2.1
2020,Patricia4194,portugues,2.1
2014,Julia6828,geografia,2.1
2013,Ana1737,matematica,2.1
2013,Maria8040,geografia,2.1
2020,Ana772,portugues,2.1
2018,Jose4149,portugues,2.1
2019,Ana3805,geografia,2.1
2012,Maria6306,matematica,2.1
2014,Carlos4305,matematica,2.1
2011,Jose4992,portugues,2.1
2020,Camila8779,geografia,2.1
2013,Carlos9771,matematica,2.1
2020,Carlos906,portugues,2.1
2011,Jose8759,portugues,2.1
2014,Ana6958,geografia,2.1
2012,Bruno5239,matematica,2.1
2017,Joao8690,geografia,2.1
2010,Patricia2195,geografia,2.1
2019,Camila3395,portugues,2.1
2010,Joao6615,geografia,2.1
2023,Camila3562,portugues,2.1
2021,Patricia2048,matematica,2.1
2013,Pedro547,portugues,2.1
2021,Carlos3506,geografia,2.1
2021,Ana4542,geografia,2.1
2017,Carlos8039,geografia,2.1
2012,Julia6758,geografia,2.1
2020,Jose45,matematica,2.1
2017,Jose1242,matematica,2.1
2018,Bruno5149,geografia,2.1
2019,Jose5884,matematica,2.1
2020,Ana5163,matematica,2.1
2022,Camila3648,geografia,2.1
2013,Pedro2560,geografia,2.1
2010,Bruno6634,geografia,2.1
2012,Julia5490,portugues,2.1
2011,Julia929,geografia,2.1
2016,Jose221,portugues,2.1
2020,Camila3390,geografia,2.1
2021,Joao6666,portugues,2.1
2012,Patricia440,geografia,2.1
2014,Jose3171,geografia,2.1
2022,Camila2000,matematica,2.1
2022,Patricia2795,portugues,2.1
2021,Ana5248,matematica,2.1
2019,Carlos9106,matematica,2.1
2014,Patricia7601,geografia,2.1
2020,Jose5577,portugues,2.1
2016,Jose548,portugues,2.1
2017,Camila5675,portugues,2.1
2023,Ana6288,geografia,2.1
2012,Patricia8088,portugues,2.1
2016,Camila7364,matematica,2.1
2020,Joao4790,matematica,2.1
2014,Pedro7303,matematica,2.1
2013,Carlos403,matematica,2.1
2016,Jose5593,matematica,2.1
2021,Bruno3276,portugues,2.1
2016,Pedro5304,matematica,2.1
2010,Joao6341,portugues,2.1
2016,Pedro2279,geografia,2.1
2018,Pedro8496,portugues,2.1
2021,Joao2084,matematica,2.1
2014,Bruno207,portugues,2.1
2010,Julia5052,matematica,2.1
2014,Patricia6598,matematica,2.1
2022,Pedro5756,geografia,2.1
2011,Pedro799,matematica,2.1
2016,Ana4050,portugues,2.1
2021,Camila7014,matematica,2.1
2019,Patricia1515,portugues,2.1
2013,Camila9390,geografia,2.1
2010,Joao723,matematica,2.1
2019,Carlos5275,matematica,2.1
2015,Ana5596,matematica,2.1
2023,Jose3668,geografia,2.1
2012,Joao7271,matematica,2.1
2013,Julia5186,portugues,2.1
2015,Carlos6541,matematica,2.1
2020,Jose4520,portugues,2.1
2022,Pedro7979,matematica,2.1
2011,Carlos5609,portugues,2.1
2011,Joao8649,portugues,2.1
2011,Jose8619,matematica,2.1
2020,Joao1604,geografia,2.1
2017,Jose3148,geografia,2.1
2016,Bruno523,geografia,2.1
2017,Maria1235,portugues,2.1
2011,Camila9050,geografia,2.1
2013,Carlos3584,matematica,2.1
2019,Pedro298,portugues,2.1
2013,Camila8410,geografia,2.1
2011,Ana3195,portugues,2.1
2012,Camila216,geografia,2.1
2012,Julia6788,portugues,2.1
2010,Camila1650,matematica,2.1
2015,Camila5088,portugues,2.1
2021,Carlos5780,matematica,2.1
2016,Joao1349,geografia,2.1
2011,Carlos7081,matematica,2.1
2011,Joao9221,portugues,2.1
2011,Ana8704,geografia,2.1
2019,Patricia5453,portugues,2.1
2013,Julia425,portugues,2.1
2017,Bruno3459,portugues,2.1
2020,Camila9378,geografia,2.1
2010,Bruno2691,geografia,2.1
2022,Ana288,matematica,2.1
2014,Julia377,geografia,2.1
2023,Julia9508,geografia,2.1
2012,Carlos2892,portugues,2.1
2012,Carlos7760,matematica,2.1
2019,Ana3525,geografia,2.1
2022,Maria7533,matematica,2.1
2010,Carlos8961,geografia,2.1
2014,Patricia7758,matematica,2.1
2012,Jose7601,geografia,2.1
2013,Carlos6449,geografia,2.1
2022,Joao7337,geografia,2.1
2010,Julia21,portugues,2.1
2017,Julia3924,geografia,2.1
2021,Bruno2490,portugues,2.1
2015,Jose6630,matematica,2.1
2014,Patricia8384,portugues,2.1
2016,Ana9948,geografia,2.1
2016,Joao457,matematica,2.1
2020,Maria701,matematica,2.1
2021,Ana6044,geografia,2.1
2022,Maria859,matematica,2.1
2010,Jose1494,portugues,2.1
2021,Joao6761,geografia,2.1
2014,Patricia3196,geografia,2.1
2017,Maria8197,geografia,2.1
2011,Julia930,portugues,2.1
2010,Ana4275,geografia,2.1
2023,Patricia5011,geografia,2.1
2013,Patricia9214,geografia,2.1
2016,Bruno7202,matematica,2.1
2015,Joao8120,matematica,2.1
2023,Maria6433,portugues,2.1
2015,Ana2512,matematica,2.1
2021,Camila225,matematica,2.1
2020,Bruno3129,portugues,2.1
2011,Julia4927,geografia,2.1
2018,Carlos1383,matematica,2.1
2020,Joao4997,matematica,2.1
2014,Julia6601,matematica,2.1
2021,Patricia6207,geografia,2.1
2016,Carlos1036,geografia,2.1
2019,Camila6520,matematica,2.1
2016,Jose5400,matematica,2.1
2012,Jose1539,matematica,2.1
2022,Bruno4060,matematica,2.1
2014,Patricia7076,matematica,2.1
2013,Camila4251,matematica,2.1
2018,Ana4175,geografia,2.1
2018,Jose9811,portugues,2.1
2014,Patricia1259,geografia,2.1
2012,Julia2100,geografia,2.1
2016,Julia3298,geografia,2.1
2012,Patricia1262,portugues,2.1
2023,Joao4408,geografia,2.1
2018,Carlos6990,portugues,2.1
2018,Patricia7033,matematica,2.1
2015,Joao9928,portugues,2.1
2011,Patricia3046,matematica,2.1
2016,Camila2072,matematica,2.1
2020,Ana4875,geografia,2.1
2014,Pedro1012,matematica,2.1
2010,Patricia6592,matematica,2.1
2015,Jose1943,matematica,2.1
2010,Camila148,portugues,2.1
2016,Carlos1355,matematica,2.1
2016,Maria77,portugues,2.1
2015,Bruno375,portugues,2.1
2021,Bruno297,portugues,2.1
2023,Joao4516,geografia,2.1
2015,Bruno5189,portugues,2.1
2012,Camila7336,portugues,2.1
2021,Camila5353,portugues,2.1
2019,Jose7331,matematica,2.1
2020,Patricia1843,geografia,2.1
2020,Patricia3546,geografia,2.1
2014,Patricia330,geografia,2.1
2014,Patricia467,matematica,2.1
2023,Carlos2152,geografia,2.1
2020,Camila2191,portugues,2.1
2019,Camila2689,matematica,2.1
2015,Joao6133,portugues,2.1
2015,Jose6260,portugues,2.1
2011,Pedro1285,portugues,2.1
2017,Patricia3841,portugues,2.1
2016,Bruno4771,matematica,2.1
2017,Maria1853,geografia,2.1
2020,Julia8931,matematica,2.1
2023,Joao5155,portugues,2.1
2019,Carlos9781,geografia,2.1
2016,Maria4580,matematica,2.1
2022,Pedro2752,matematica,2.1
2012,Pedro1030,geografia,2.1
2017,Pedro3698,portugues,2.1
2014,Patricia6818,portugues,2.1
2023,Ana1435,matematica,2.1
2012,Patricia3077,portugues,2.1
2017,Bruno8513,geografia,2.1
2014,Julia8430,geografia,2.1
2023,Joao6809,matematica,2.1
2015,Bruno5729,matematica,2.1
2014,Bruno5603,geografia,2.1
2012,Maria4826,portugues,2.1
2023,Patricia1541,matematica,2.1
2021,Patricia3436,portugues,2.1
2016,Carlos7689,geografia,2.1
2021,Carlos918,matematica,2.1
2017,Ana2227,matematica,2.1
2017,Joao4776,portugues,2.1
2012,Patricia1545,geografia,2.1
2014,Julia3601,matematica,2.1
2020,Patricia1393,portugues,2.1
2013,Joao5982,geografia,2.1
2022,Carlos8216,geografia,2.1
2016,Maria7773,portugues,2.1
2016,Pedro3593,matematica,2.1
2014,Ana4741,matematica,2.1
2016,Camila2494,geografia,2.1
2019,Pedro6993,matematica,2.1
2015,Julia8573,matematica,2.1
2012,Maria4316,matematica,2.1
2020,Patricia3240,matematica,2.1
2020,Pedro2216,matematica,2.1
2022,Camila7236,portugues,2.1
2014,Ana4438,portugues,2.1
2013,Ana7840,geografia,2.1
2020,Carlos3635,portugues,2.1
2012,Pedro5863,matematica,2.1
2016,Bruno8660,portugues,2.1
2023,Patricia55,geografia,2.1
2018,Jose9644,matematica,2.1
2023,Julia8153,portugues,2.1
2022,Ana4523,matematica,2.1
2019,Patricia4034,geografia,2.1
2011,Carlos4327,matematica,2.1
2014,Patricia1193,portugues,2.1
2016,Ana278,portugues,2.1
2018,Ana8384,portugues,2.1
2019,Jose8969,matematica,2.1
2012,Joao5346,portugues,2.1
2017,Maria9231,matematica,2.1
2020,Patricia8595,portugues,2.1
2020,Ana8999,matematica,2.1
2023,Joao9089,matematica,2.1
2012,Maria5605,geografia,2.1
2015,Julia3559,portugues,2.1
2023,Joao3932,portugues,2.1
2013,Jose1646,matematica,2.1
2015,Camila7136,geografia,2.1
2014,Joao2315,matematica,2.1
2019,Pedro1743,geografia,2.1
2011,Pedro9507,geografia,2.1
2015,Jose583,geografia,2.1
2022,Julia1439,portugues,2.1
2016,Joao9312,portugues,2.1
2012,Bruno9195,geografia,2.1
2015,Pedro3470,matematica,2.1
2010,Camila3095,matematica,2.1
2020,Maria412,geografia,2.1
2014,Jose4105,portugues,2.1
2023,Carlos1843,portugues,2.1
2016,Joao6127,portugues,2.1
2011,Pedro9996,geografia,2.1
2011,Patricia2149,portugues,2.1
2017,Patricia1539,matematica,2.1
2013,Joao7430,geografia,2.1
2011,Pedro6446,geografia,2.1
2020,Maria8368,portugues,2.1
2013,Pedro6752,portugues,2.1
2011,Camila8413,geografia,2.1
2016,Pedro131,matematica,2.1
2016,Camila4347,geografia,2.1
2017,Camila8512,portugues,2.1
2011,Jose4346,matematica,2.1
2020,Jose6524,portugues,2.1
2019,Pedro4158,matematica,2.1
2020,Bruno2684,geografia,2.1
2014,Carlos4090,geografia,2.1
2016,Pedro1573,portugues,2.1
2015,Camila1332,matematica,2.1
2018,Joao8601,geografia,2.1
2018,Joao8614,matematica,2.1
2015,Carlos4168,geografia,2.1
2022,Jose1108,matematica,2.1
2023,Pedro5554,geografia,2.1
2023,Pedro1326,portugues,2.1
2010,Bruno1502,geografia,2.1
